,source,target
1671,20363,29886
1672,20363,16412
1673,20363,24842
1674,20363,14712
1675,20363,33915
1676,20363,16105
1677,20363,7126
1678,20363,21550
1679,20363,28677
1680,20363,34989
1681,20363,35576
1682,20363,33303
1683,20363,26293
1684,20363,12984
1685,20363,17606
1686,20363,20469
1687,20363,16445
1688,20363,19894
1689,20363,30869
1690,20363,23366
1691,20363,30553
1692,20363,14161
1693,20363,31813
1694,20363,36927
1695,20363,19910
1696,20363,28128
1697,20363,25132
1698,20363,21596
1699,20363,13609
1700,20363,25599
1701,20363,33912
1702,20363,19364
1703,20363,36459
1704,20363,36720
1705,20363,21034
1706,20363,19928
1707,20363,22589
1708,20363,32471
1709,20363,18772
1710,20363,30694
1711,20363,25752
1712,20363,22204
1713,20363,538
1714,20363,26369
1715,20363,35658
1716,20363,36320
1717,20363,25422
1718,20363,36971
1719,20363,22797
1720,20363,27566
1721,20363,24589
1722,20363,15140
1723,20363,13640
1724,20363,35219
1725,20363,37610
1726,20363,29384
1727,20363,10154
1728,20363,34774
1729,20363,12507
1730,20363,24609
1731,20363,26989
1732,20363,19537
1733,20363,21095
1734,20363,4494
1735,20363,31890
1736,20363,4230
1737,20363,33525
1738,20363,32008
1739,20363,27620
1740,20363,26189
1741,20363,33850
1742,20363,33496
1743,20363,24049
1744,20363,19453
1745,20363,21678
1746,20363,14277
1747,20363,37049
1748,20363,36894
1749,20363,27048
1750,20363,4417
1751,20363,29452
1752,20363,9084
1753,20363,17750
1754,20363,25469
1755,20363,21914
1756,20363,16290
1757,20363,23515
1758,20363,29472
1759,20363,25850
1760,23830,1085
1761,23830,1672
1762,23830,3014
1763,23830,3932
1764,23830,5629
1765,23830,5903
1766,23830,4819
1767,23830,9121
1768,23830,9766
1769,23830,10001
1770,23830,11392
1771,23830,12173
1772,23830,12507
1773,23830,12878
1774,23830,14036
1775,23830,36107
1776,23830,18151
1777,23830,19620
1778,23830,18059
1779,23830,22858
1780,23830,23039
1781,23830,30219
1782,23830,25537
1783,23830,27123
1784,23830,29023
1785,23830,31890
1786,23830,3115
1787,23830,33984
1788,23830,33303
1789,23830,33006
1790,23830,26569
1791,23830,29082
1792,23830,29283
1793,34035,27803
1794,6067,19720
1795,6067,20183
1796,19720,781
1797,19720,2078
1798,19720,2531
1799,19720,3036
1800,19720,4447
1801,19720,7562
1802,19720,32451
1803,19720,12713
1804,19720,23332
1805,19720,17787
1806,19720,37280
1807,19720,24402
1808,19720,36652
1809,19720,21090
1810,19720,36066
1811,19720,35117
1812,19720,27302
1813,19720,18876
1814,19720,25210
1815,19720,24341
1816,19720,17099
1817,19720,25102
1818,19720,36628
1819,19720,25166
1820,19720,20464
1821,19720,24387
1822,19720,31890
1823,19720,23853
1824,19720,34511
1825,19720,32300
1826,19720,22972
1827,19720,13214
1828,19720,31141
1829,19720,15577
1830,19720,30154
1831,19720,35590
1832,19720,10568
1833,19720,33857
1834,20183,32322
1835,20183,33293
1836,3,4950
1837,3,18029
1838,3,3358
1839,3,34935
1840,3,5916
1841,18029,101
1842,18029,27803
1843,18029,2330
1844,18029,2364
1845,18029,2442
1846,18029,6946
1847,18029,7955
1848,18029,11782
1849,18029,12260
1850,18029,12785
1851,18029,13198
1852,18029,14957
1853,18029,15419
1854,18029,21039
1855,18029,17792
1856,18029,1265
1857,18029,22657
1858,18029,23692
1859,18029,694
1860,18029,31616
1861,18029,35794
1862,18029,29696
1863,18029,543
1864,18029,23629
1865,18029,32855
1866,18029,34658
1867,18029,36620
1868,18029,25839
1869,3358,18458
1870,3358,1744
1871,3358,1967
1872,3358,24757
1873,3358,23629
1874,3358,17792
1875,3358,14976
1876,3358,21699
1877,3358,26877
1878,3358,28340
1879,3358,11950
1880,3358,24786
1881,3358,17420
1882,3358,35822
1883,3358,17237
1884,3358,31890
1885,3358,10123
1886,3358,10126
1887,3358,8936
1888,34935,131
1889,34935,1146
1890,34935,1278
1891,34935,7461
1892,34935,7657
1893,34935,7942
1894,34935,8879
1895,34935,10195
1896,34935,12235
1897,34935,12854
1898,34935,1436
1899,34935,19384
1900,34935,31890
1901,34935,29381
1902,34935,16390
1903,34935,32373
1904,34935,13638
1905,34935,15258
1906,34935,26546
1907,34935,24841
1908,34935,33391
1909,34935,15304
1910,34935,19351
1911,34935,14206
1912,34935,25677
1913,34935,10295
1914,34935,27951
1915,34935,24084
1916,5916,27803
1917,5916,2353
1918,5916,7519
1919,5916,8923
1920,5916,10001
1921,5916,12410
1922,5916,13491
1923,5916,17237
1924,5916,23204
1925,5916,23555
1926,5916,36777
1927,5916,36652
1928,5916,31890
1929,5916,30325
1930,5916,31007
1931,5916,27332
1932,5916,9581
1933,5916,36937
1934,4,2865
1935,4,9342
1936,2865,6229
1937,2865,20528
1938,9342,5695
1939,9342,19222
1940,9342,34377
1941,9342,16793
1942,9342,34028
1943,9342,17532
1944,5,27803
1945,27803,6
1946,27803,8
1947,27803,9
1948,27803,10
1949,27803,11
1950,27803,13
1951,27803,15
1952,27803,18
1953,27803,21
1954,27803,38
1955,27803,24499
1956,27803,52
1957,27803,67
1958,27803,87
1959,27803,89
1960,27803,92
1961,27803,97
1962,27803,98
1963,27803,106
1964,27803,108
1965,27803,119
1966,27803,120
1967,27803,124
1968,27803,125
1969,27803,129
1970,27803,131
1971,27803,134
1972,27803,140
1973,27803,159
1974,27803,164
1975,27803,175
1976,27803,6094
1977,27803,180
1978,27803,185
1979,27803,194
1980,27803,197
1981,27803,199
1982,27803,203
1983,27803,27273
1984,27803,218
1985,27803,219
1986,27803,223
1987,27803,226
1988,27803,232
1989,27803,34030
1990,27803,240
1991,27803,243
1992,27803,244
1993,27803,6104
1994,27803,262
1995,27803,264
1996,27803,265
1997,27803,268
1998,27803,269
1999,27803,272
2000,27803,34791
2001,27803,4818
2002,27803,33064
2003,27803,12247
2004,27803,298
2005,27803,303
2006,27803,305
2007,27803,309
2008,27803,319
2009,27803,321
2010,27803,322
2011,27803,333
2012,27803,336
2013,27803,337
2014,27803,338
2015,27803,344
2016,27803,345
2017,27803,351
2018,27803,352
2019,27803,360
2020,27803,362
2021,27803,368
2022,27803,373
2023,27803,378
2024,27803,382
2025,27803,383
2026,27803,393
2027,27803,2375
2028,27803,404
2029,27803,409
2030,27803,413
2031,27803,422
2032,27803,426
2033,27803,432
2034,27803,433
2035,27803,32576
2036,27803,448
2037,27803,450
2038,27803,452
2039,27803,458
2040,27803,492
2041,27803,494
2042,27803,495
2043,27803,506
2044,27803,521
2045,27803,522
2046,27803,36987
2047,27803,534
2048,27803,35577
2049,27803,545
2050,27803,546
2051,27803,552
2052,27803,557
2053,27803,562
2054,27803,571
2055,27803,28563
2056,27803,589
2057,27803,591
2058,27803,592
2059,27803,593
2060,27803,602
2061,27803,607
2062,27803,615
2063,27803,625
2064,27803,626
2065,27803,644
2066,27803,35680
2067,27803,682
2068,27803,18206
2069,27803,31035
2070,27803,4158
2071,27803,706
2072,27803,709
2073,27803,30890
2074,27803,733
2075,27803,13704
2076,27803,740
2077,27803,750
2078,27803,751
2079,27803,758
2080,27803,4562
2081,27803,772
2082,27803,776
2083,27803,31053
2084,27803,789
2085,27803,799
2086,27803,805
2087,27803,806
2088,27803,4793
2089,27803,35843
2090,27803,825
2091,27803,827
2092,27803,848
2093,27803,852
2094,27803,857
2095,27803,860
2096,27803,862
2097,27803,864
2098,27803,887
2099,27803,889
2100,27803,891
2101,27803,894
2102,27803,895
2103,27803,897
2104,27803,898
2105,27803,29421
2106,27803,912
2107,27803,915
2108,27803,920
2109,27803,922
2110,27803,927
2111,27803,933
2112,27803,31069
2113,27803,33958
2114,27803,937
2115,27803,940
2116,27803,943
2117,27803,945
2118,27803,956
2119,27803,958
2120,27803,961
2121,27803,231
2122,27803,24650
2123,27803,6224
2124,27803,974
2125,27803,975
2126,27803,981
2127,27803,983
2128,27803,994
2129,27803,1001
2130,27803,1009
2131,27803,1014
2132,27803,6234
2133,27803,1030
2134,27803,1032
2135,27803,1039
2136,27803,1043
2137,27803,1048
2138,27803,1052
2139,27803,1054
2140,27803,1057
2141,27803,1063
2142,27803,1064
2143,27803,1067
2144,27803,24616
2145,27803,1073
2146,27803,1075
2147,27803,1080
2148,27803,1085
2149,27803,1089
2150,27803,6245
2151,27803,1092
2152,27803,1095
2153,27803,1096
2154,27803,1099
2155,27803,1106
2156,27803,34822
2157,27803,18538
2158,27803,1113
2159,27803,1118
2160,27803,1123
2161,27803,1129
2162,27803,31118
2163,27803,1154
2164,27803,1157
2165,27803,31958
2166,27803,1164
2167,27803,1169
2168,27803,1178
2169,27803,30320
2170,27803,1207
2171,27803,25733
2172,27803,36136
2173,27803,1226
2174,27803,18562
2175,27803,31483
2176,27803,1249
2177,27803,1272
2178,27803,1280
2179,27803,1282
2180,27803,1290
2181,27803,1295
2182,27803,1305
2183,27803,1309
2184,27803,1321
2185,27803,1323
2186,27803,1325
2187,27803,1328
2188,27803,1332
2189,27803,1333
2190,27803,6289
2191,27803,1338
2192,27803,1343
2193,27803,1345
2194,27803,1356
2195,27803,1358
2196,27803,1378
2197,27803,1384
2198,27803,1396
2199,27803,1399
2200,27803,1401
2201,27803,1402
2202,27803,1405
2203,27803,18461
2204,27803,1413
2205,27803,1418
2206,27803,1419
2207,27803,1430
2208,27803,1441
2209,27803,1445
2210,27803,24735
2211,27803,1466
2212,27803,1469
2213,27803,1471
2214,27803,1473
2215,27803,1474
2216,27803,1476
2217,27803,1483
2218,27803,1485
2219,27803,1496
2220,27803,18365
2221,27803,9104
2222,27803,27680
2223,27803,17829
2224,27803,86
2225,27803,26065
2226,27803,9120
2227,27803,18469
2228,27803,13740
2229,27803,9127
2230,27803,9128
2231,27803,9129
2232,27803,9130
2233,27803,27695
2234,27803,18535
2235,27803,27674
2236,27803,18555
2237,27803,18391
2238,27803,18393
2239,27803,23501
2240,27803,239
2241,27803,27706
2242,27803,18403
2243,27803,18405
2244,27803,27721
2245,27803,9148
2246,27803,9149
2247,27803,18415
2248,27803,27314
2249,27803,34799
2250,27803,10631
2251,27803,27731
2252,27803,26075
2253,27803,9159
2254,27803,27742
2255,27803,12194
2256,27803,9168
2257,27803,9169
2258,27803,18433
2259,27803,29995
2260,27803,27754
2261,27803,27761
2262,27803,18453
2263,27803,18954
2264,27803,18455
2265,27803,16814
2266,27803,18973
2267,27803,9199
2268,27803,18464
2269,27803,27775
2270,27803,19024
2271,27803,694
2272,27803,18474
2273,27803,9217
2274,27803,26725
2275,27803,18485
2276,27803,769
2277,27803,9222
2278,27803,19117
2279,27803,32478
2280,27803,27363
2281,27803,22953
2282,27803,845
2283,27803,14616
2284,27803,9237
2285,27803,32663
2286,27803,18507
2287,27803,27820
2288,27803,19248
2289,27803,27824
2290,27803,929
2291,27803,19275
2292,27803,947
2293,27803,9253
2294,27803,27834
2295,27803,9256
2296,27803,27837
2297,27803,21845
2298,27803,27839
2299,27803,9259
2300,27803,18524
2301,27803,18526
2302,27803,19361
2303,27803,9271
2304,27803,27848
2305,27803,184
2306,27803,27853
2307,27803,7384
2308,27803,19463
2309,27803,18542
2310,27803,27855
2311,27803,25095
2312,27803,9287
2313,27803,28822
2314,27803,27862
2315,27803,18553
2316,27803,18558
2317,27803,8580
2318,27803,18559
2319,27803,27874
2320,27803,27877
2321,27803,18564
2322,27803,18568
2323,27803,3116
2324,27803,3117
2325,27803,9313
2326,27803,9315
2327,27803,4598
2328,27803,36023
2329,27803,27896
2330,27803,9318
2331,27803,18582
2332,27803,34302
2333,27803,1385
2334,27803,27906
2335,27803,24571
2336,27803,27910
2337,27803,18597
2338,27803,18598
2339,27803,27916
2340,27803,9327
2341,27803,22442
2342,27803,18606
2343,27803,18607
2344,27803,15093
2345,27803,18610
2346,27803,18612
2347,27803,9340
2348,27803,27933
2349,27803,27934
2350,27803,19882
2351,27803,9346
2352,27803,19912
2353,27803,9351
2354,27803,9352
2355,27803,27947
2356,27803,18634
2357,27803,9359
2358,27803,34636
2359,27803,18636
2360,27803,18637
2361,27803,18638
2362,27803,18640
2363,27803,27958
2364,27803,27959
2365,27803,13598
2366,27803,26701
2367,27803,20016
2368,27803,9374
2369,27803,32937
2370,27803,9382
2371,27803,18654
2372,27803,18655
2373,27803,9385
2374,27803,20084
2375,27803,9388
2376,27803,9390
2377,27803,27983
2378,27803,20116
2379,27803,9395
2380,27803,18666
2381,27803,27053
2382,27803,34425
2383,27803,18673
2384,27803,6455
2385,27803,18684
2386,27803,28006
2387,27803,1949
2388,27803,28008
2389,27803,5310
2390,27803,18695
2391,27803,18696
2392,27803,20278
2393,27803,30670
2394,27803,19287
2395,27803,9417
2396,27803,2021
2397,27803,20304
2398,27803,28021
2399,27803,18708
2400,27803,3005
2401,27803,18710
2402,27803,11017
2403,27803,2068
2404,27803,2085
2405,27803,3141
2406,27803,28034
2407,27803,9442
2408,27803,18729
2409,27803,36912
2410,27803,20454
2411,27803,32655
2412,27803,9447
2413,27803,20486
2414,27803,9453
2415,27803,2222
2416,27803,18742
2417,27803,31570
2418,27803,28052
2419,27803,28053
2420,27803,28057
2421,27803,20551
2422,27803,2277
2423,27803,20575
2424,27803,2302
2425,27803,37333
2426,27803,28067
2427,27803,4621
2428,27803,31149
2429,27803,18760
2430,27803,2344
2431,27803,20631
2432,27803,28077
2433,27803,26132
2434,27803,24736
2435,27803,9481
2436,27803,33998
2437,27803,25433
2438,27803,13803
2439,27803,32796
2440,27803,28088
2441,27803,28089
2442,27803,2442
2443,27803,9491
2444,27803,2490
2445,27803,33077
2446,27803,6134
2447,27803,18789
2448,27803,18790
2449,27803,9510
2450,27803,2573
2451,27803,17526
2452,27803,28118
2453,27803,30990
2454,27803,9522
2455,27803,18805
2456,27803,1608
2457,27803,35123
2458,27803,18431
2459,27803,18810
2460,27803,20938
2461,27803,2695
2462,27803,2701
2463,27803,18818
2464,27803,28135
2465,27803,18825
2466,27803,18826
2467,27803,27655
2468,27803,9544
2469,27803,28146
2470,27803,18834
2471,27803,26639
2472,27803,30795
2473,27803,8439
2474,27803,9552
2475,27803,27669
2476,27803,9553
2477,27803,28153
2478,27803,9555
2479,27803,21133
2480,27803,25122
2481,27803,18851
2482,27803,28166
2483,27803,19932
2484,27803,21239
2485,27803,9574
2486,27803,1921
2487,27803,3003
2488,27803,21280
2489,27803,28179
2490,27803,18866
2491,27803,3053
2492,27803,9588
2493,27803,9589
2494,27803,9592
2495,27803,18876
2496,27803,7667
2497,27803,28195
2498,27803,16485
2499,27803,9598
2500,27803,3131
2501,27803,12290
2502,27803,5330
2503,27803,18885
2504,27803,17790
2505,27803,2347
2506,27803,28206
2507,27803,26007
2508,27803,28210
2509,27803,10737
2510,27803,9612
2511,27803,3217
2512,27803,9616
2513,27803,28217
2514,27803,21494
2515,27803,34359
2516,27803,7670
2517,27803,28349
2518,27803,27756
2519,27803,18903
2520,27803,3583
2521,27803,9622
2522,27803,9625
2523,27803,21432
2524,27803,20998
2525,27803,18910
2526,27803,27729
2527,27803,9629
2528,27803,9187
2529,27803,9633
2530,27803,28235
2531,27803,29368
2532,27803,28237
2533,27803,18918
2534,27803,9640
2535,27803,9641
2536,27803,37055
2537,27803,9643
2538,27803,24874
2539,27803,9645
2540,27803,28248
2541,27803,24588
2542,27803,18930
2543,27803,21694
2544,27803,9655
2545,27803,9659
2546,27803,25165
2547,27803,31365
2548,27803,9664
2549,27803,9666
2550,27803,28275
2551,27803,18949
2552,27803,18952
2553,27803,9671
2554,27803,3887
2555,27803,9677
2556,27803,21864
2557,27803,28288
2558,27803,33471
2559,27803,21879
2560,27803,18962
2561,27803,3665
2562,27803,9688
2563,27803,18969
2564,27803,18975
2565,27803,37535
2566,27803,28300
2567,27803,32701
2568,27803,30600
2569,27803,3185
2570,27803,13840
2571,27803,9698
2572,27803,18984
2573,27803,9702
2574,27803,9707
2575,27803,18988
2576,27803,28316
2577,27803,18993
2578,27803,9203
2579,27803,9710
2580,27803,35388
2581,27803,3850
2582,27803,10757
2583,27803,9716
2584,27803,32060
2585,27803,28333
2586,27803,9721
2587,27803,9722
2588,27803,19002
2589,27803,19003
2590,27803,10759
2591,27803,28340
2592,27803,7052
2593,27803,26180
2594,27803,25365
2595,27803,21953
2596,27803,9737
2597,27803,19018
2598,27803,28352
2599,27803,4019
2600,27803,28355
2601,27803,4490
2602,27803,22350
2603,27803,28365
2604,27803,9747
2605,27803,9748
2606,27803,28368
2607,27803,19034
2608,27803,22402
2609,27803,19036
2610,27803,9754
2611,27803,28373
2612,27803,19037
2613,27803,19038
2614,27803,19040
2615,27803,9761
2616,27803,1407
2617,27803,34069
2618,27803,22462
2619,27803,28382
2620,27803,7693
2621,27803,4672
2622,27803,28386
2623,27803,9770
2624,27803,4210
2625,27803,4212
2626,27803,34398
2627,27803,9780
2628,27803,13099
2629,27803,28403
2630,27803,19063
2631,27803,28406
2632,27803,19067
2633,27803,34402
2634,27803,22626
2635,27803,16907
2636,27803,12000
2637,27803,22642
2638,27803,18751
2639,27803,19074
2640,27803,28419
2641,27803,3489
2642,27803,36572
2643,27803,9805
2644,27803,28426
2645,27803,22757
2646,27803,22771
2647,27803,3208
2648,27803,27150
2649,27803,4454
2650,27803,19089
2651,27803,4478
2652,27803,28440
2653,27803,23490
2654,27803,15243
2655,27803,26887
2656,27803,19100
2657,27803,4533
2658,27803,9835
2659,27803,9836
2660,27803,19105
2661,27803,9841
2662,27803,19109
2663,27803,773
2664,27803,9848
2665,27803,9850
2666,27803,28909
2667,27803,19115
2668,27803,14176
2669,27803,14733
2670,27803,4675
2671,27803,28477
2672,27803,23063
2673,27803,32733
2674,27803,25706
2675,27803,4762
2676,27803,31057
2677,27803,21318
2678,27803,28494
2679,27803,28495
2680,27803,9638
2681,27803,28498
2682,27803,9887
2683,27803,23191
2684,27803,28503
2685,27803,28505
2686,27803,19149
2687,27803,28512
2688,27803,19153
2689,27803,6756
2690,27803,24782
2691,27803,25428
2692,27803,26206
2693,27803,28523
2694,27803,19167
2695,27803,7721
2696,27803,28529
2697,27803,28532
2698,27803,846
2699,27803,9923
2700,27803,23400
2701,27803,19174
2702,27803,9928
2703,27803,17540
2704,27803,28543
2705,27803,5087
2706,27803,34429
2707,27803,9940
2708,27803,6209
2709,27803,26373
2710,27803,13519
2711,27803,29272
2712,27803,19201
2713,27803,9955
2714,27803,9958
2715,27803,23605
2716,27803,19213
2717,27803,9964
2718,27803,19216
2719,27803,28577
2720,27803,28579
2721,27803,888
2722,27803,19224
2723,27803,9972
2724,27803,13995
2725,27803,19228
2726,27803,13880
2727,27803,902
2728,27803,9286
2729,27803,23751
2730,27803,9984
2731,27803,23066
2732,27803,35249
2733,27803,28601
2734,27803,28602
2735,27803,9993
2736,27803,5371
2737,27803,28605
2738,27803,19244
2739,27803,26891
2740,27803,9999
2741,27803,10000
2742,27803,10001
2743,27803,19253
2744,27803,10007
2745,27803,25092
2746,27803,34443
2747,27803,35335
2748,27803,3360
2749,27803,10015
2750,27803,23970
2751,27803,4708
2752,27803,30271
2753,27803,28635
2754,27803,28636
2755,27803,28639
2756,27803,24008
2757,27803,24040
2758,27803,10034
2759,27803,19290
2760,27803,19295
2761,27803,10677
2762,27803,23683
2763,27803,11608
2764,27803,28659
2765,27803,27833
2766,27803,18420
2767,27803,12683
2768,27803,28667
2769,27803,10057
2770,27803,28669
2771,27803,10060
2772,27803,10067
2773,27803,12363
2774,27803,10071
2775,27803,19316
2776,27803,24279
2777,27803,36961
2778,27803,24293
2779,27803,16954
2780,27803,10078
2781,27803,10080
2782,27803,18520
2783,27803,28697
2784,27803,28698
2785,27803,10085
2786,27803,19330
2787,27803,10089
2788,27803,30863
2789,27803,5944
2790,27803,36326
2791,27803,24426
